dataset,regime,u,f,s,draw,n_corrupted,restored_frac,n_clean,wrongly_flipped_frac,restored_frac_unmarked,n_unmarked,restored_frac_falsely_marked,n_falsely_marked,restored_frac_inverted_scale,n_inverted_scale
validation_prolific,missing_only,0.5,0.0,0.0,1,39,0.15384615384615385,335,0.029850746268656716,0.15384615384615385,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,2,39,0.10256410256410256,335,0.023880597014925373,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,3,39,0.1282051282051282,335,0.020895522388059702,0.1282051282051282,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,4,39,0.05128205128205128,335,0.020895522388059702,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,5,39,0.1282051282051282,335,0.011940298507462687,0.1282051282051282,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,6,39,0.05128205128205128,335,0.014925373134328358,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,7,39,0.10256410256410256,335,0.020895522388059702,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,8,39,0.10256410256410256,335,0.011940298507462687,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,9,39,0.07692307692307693,335,0.023880597014925373,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,10,39,0.15384615384615385,335,0.023880597014925373,0.15384615384615385,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,11,39,0.07692307692307693,335,0.03283582089552239,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,12,39,0.07692307692307693,335,0.020895522388059702,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,13,39,0.05128205128205128,335,0.01791044776119403,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,14,39,0.10256410256410256,335,0.014925373134328358,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,15,39,0.05128205128205128,335,0.020895522388059702,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,16,39,0.0,335,0.026865671641791045,0.0,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,17,39,0.02564102564102564,335,0.020895522388059702,0.02564102564102564,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,18,39,0.10256410256410256,335,0.01791044776119403,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,19,39,0.10256410256410256,335,0.01791044776119403,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,20,39,0.05128205128205128,335,0.014925373134328358,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,21,39,0.10256410256410256,335,0.029850746268656716,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,22,39,0.1282051282051282,335,0.023880597014925373,0.1282051282051282,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,23,39,0.02564102564102564,335,0.01791044776119403,0.02564102564102564,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,24,39,0.10256410256410256,335,0.014925373134328358,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,25,39,0.1282051282051282,335,0.023880597014925373,0.1282051282051282,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,26,39,0.0,335,0.01791044776119403,0.0,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,27,39,0.10256410256410256,335,0.023880597014925373,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,28,39,0.02564102564102564,335,0.014925373134328358,0.02564102564102564,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,29,39,0.10256410256410256,335,0.03283582089552239,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,30,39,0.10256410256410256,335,0.014925373134328358,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,31,39,0.05128205128205128,335,0.01791044776119403,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,32,39,0.10256410256410256,335,0.026865671641791045,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,33,39,0.07692307692307693,335,0.029850746268656716,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,34,39,0.05128205128205128,335,0.029850746268656716,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,35,39,0.10256410256410256,335,0.029850746268656716,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,36,39,0.07692307692307693,335,0.011940298507462687,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,37,39,0.07692307692307693,335,0.026865671641791045,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,38,39,0.10256410256410256,335,0.01791044776119403,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,39,39,0.10256410256410256,335,0.020895522388059702,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,40,39,0.10256410256410256,335,0.020895522388059702,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,41,39,0.07692307692307693,335,0.01791044776119403,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,42,39,0.07692307692307693,335,0.03283582089552239,0.07692307692307693,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,43,39,0.1282051282051282,335,0.014925373134328358,0.1282051282051282,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,44,39,0.05128205128205128,335,0.023880597014925373,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,45,39,0.05128205128205128,335,0.023880597014925373,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,46,39,0.05128205128205128,335,0.014925373134328358,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,47,39,0.05128205128205128,335,0.020895522388059702,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,48,39,0.05128205128205128,335,0.014925373134328358,0.05128205128205128,39,,0,,0
validation_prolific,missing_only,0.5,0.0,0.0,49,39,0.10256410256410256,335,0.023880597014925373,0.10256410256410256,39,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,0,58,0.05172413793103448,316,0.022151898734177215,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,1,58,0.034482758620689655,316,0.028481012658227847,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,2,58,0.034482758620689655,316,0.012658227848101266,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,3,58,0.034482758620689655,316,0.022151898734177215,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,4,58,0.034482758620689655,316,0.012658227848101266,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,5,58,0.017241379310344827,316,0.02531645569620253,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,6,58,0.05172413793103448,316,0.03164556962025317,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,7,58,0.034482758620689655,316,0.02531645569620253,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,8,58,0.034482758620689655,316,0.028481012658227847,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,9,58,0.034482758620689655,316,0.02531645569620253,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,10,58,0.017241379310344827,316,0.015822784810126583,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,11,58,0.0,316,0.0189873417721519,0.0,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,12,58,0.017241379310344827,316,0.012658227848101266,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,13,58,0.06896551724137931,316,0.022151898734177215,0.06896551724137931,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,14,58,0.05172413793103448,316,0.0189873417721519,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,15,58,0.034482758620689655,316,0.012658227848101266,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,16,58,0.05172413793103448,316,0.012658227848101266,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,17,58,0.05172413793103448,316,0.0189873417721519,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,18,58,0.034482758620689655,316,0.015822784810126583,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,19,58,0.034482758620689655,316,0.0189873417721519,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,20,58,0.05172413793103448,316,0.012658227848101266,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,21,58,0.034482758620689655,316,0.02531645569620253,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,22,58,0.017241379310344827,316,0.0189873417721519,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,23,58,0.017241379310344827,316,0.015822784810126583,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,24,58,0.06896551724137931,316,0.00949367088607595,0.06896551724137931,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,25,58,0.034482758620689655,316,0.0189873417721519,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,26,58,0.017241379310344827,316,0.0189873417721519,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,27,58,0.08620689655172414,316,0.015822784810126583,0.08620689655172414,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,28,58,0.05172413793103448,316,0.02531645569620253,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,29,58,0.05172413793103448,316,0.0189873417721519,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,30,58,0.06896551724137931,316,0.0189873417721519,0.06896551724137931,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,31,58,0.034482758620689655,316,0.028481012658227847,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,32,58,0.034482758620689655,316,0.0189873417721519,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,33,58,0.017241379310344827,316,0.00949367088607595,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,34,58,0.05172413793103448,316,0.012658227848101266,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,35,58,0.017241379310344827,316,0.03164556962025317,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,36,58,0.034482758620689655,316,0.02531645569620253,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,37,58,0.05172413793103448,316,0.022151898734177215,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,38,58,0.05172413793103448,316,0.015822784810126583,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,39,58,0.034482758620689655,316,0.02531645569620253,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,40,58,0.034482758620689655,316,0.015822784810126583,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,41,58,0.034482758620689655,316,0.022151898734177215,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,42,58,0.034482758620689655,316,0.022151898734177215,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,43,58,0.017241379310344827,316,0.0189873417721519,0.017241379310344827,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,44,58,0.034482758620689655,316,0.012658227848101266,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,45,58,0.034482758620689655,316,0.012658227848101266,0.034482758620689655,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,46,58,0.05172413793103448,316,0.02531645569620253,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,47,58,0.05172413793103448,316,0.015822784810126583,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,48,58,0.05172413793103448,316,0.012658227848101266,0.05172413793103448,58,,0,,0
validation_prolific,missing_only,0.75,0.0,0.0,49,58,0.0,316,0.02531645569620253,0.0,58,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,0,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,1,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,2,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,3,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,4,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,5,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,6,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,7,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,8,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,9,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,10,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,11,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,12,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,13,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,14,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,15,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,16,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,17,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,18,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,19,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,20,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,21,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,22,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,23,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,24,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,25,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,26,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,27,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,28,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,29,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,30,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,31,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,32,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,33,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,34,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,35,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,36,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,37,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,38,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,39,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,40,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,41,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,42,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,43,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,44,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,45,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,46,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,47,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,48,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
validation_prolific,missing_only,1.0,0.0,0.0,49,78,0.02564102564102564,296,0.0033783783783783786,0.02564102564102564,78,,0,,0
