dataset,regime,u,f,s,draw,variant,pearson_r,mae,sign_error_rate,rho,p_at_5,p_at_10,ndcg_at_10
pilot_holdout,full,0.0,0.03,0.03,37,hyperplane_old,0.5323813604386938,0.167861329684788,0.24560678106264214,0.4719709550239989,0.6584070796460177,0.5628318584070796,0.8115831722916933
pilot_holdout,full,0.0,0.03,0.03,38,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,38,documented,0.7961376908133124,0.119623540020829,0.1052305147818896,0.595638430870597,0.7168141592920354,0.6000000000000001,0.8606051390988133
pilot_holdout,full,0.0,0.03,0.03,38,aligned,0.8002577154352049,0.11789921238844428,0.10481703535249122,0.6046571566348603,0.727433628318584,0.613274336283186,0.8669432407210195
pilot_holdout,full,0.0,0.03,0.03,38,hyperplane_old,0.5375816720307852,0.16748582353419644,0.2402315484804631,0.47273621474977945,0.6513274336283186,0.5557522123893806,0.8060068780203334
pilot_holdout,full,0.0,0.03,0.03,39,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,39,documented,0.7426253959886077,0.1300010895591969,0.13644821170146784,0.573821437649278,0.7274336283185839,0.6044247787610619,0.8613890922067544
pilot_holdout,full,0.0,0.03,0.03,39,aligned,0.7477605548123236,0.12864004981996782,0.13314037626628075,0.581581624106368,0.720353982300885,0.6061946902654868,0.8637387826301125
pilot_holdout,full,0.0,0.03,0.03,39,hyperplane_old,0.4916635095923313,0.17325366931919992,0.2575976845151954,0.47185807756706305,0.6513274336283186,0.5601769911504425,0.8082219970262682
pilot_holdout,full,0.0,0.03,0.03,40,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,40,documented,0.7939990832303129,0.12044469593774268,0.11019226793467025,0.5922954506587851,0.7238938053097346,0.6106194690265486,0.8638898908422383
pilot_holdout,full,0.0,0.03,0.03,40,aligned,0.7957182895685937,0.12004317807204243,0.10750465164358074,0.5923566480826203,0.71858407079646,0.6017699115044248,0.8611626447383288
pilot_holdout,full,0.0,0.03,0.03,40,hyperplane_old,0.5266068250247455,0.16921215349755248,0.24498656191854457,0.46523924224910385,0.6530973451327434,0.5557522123893806,0.8037580126456212
pilot_holdout,full,0.0,0.03,0.03,41,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,41,documented,0.7225532218367104,0.13151733117250036,0.13665495141616704,0.5833851740508142,0.727433628318584,0.6159292035398231,0.8618036590425154
pilot_holdout,full,0.0,0.03,0.03,41,aligned,0.7265918668472998,0.1298017388032491,0.12983254083109366,0.5966842878944602,0.727433628318584,0.613274336283186,0.8669723505944547
pilot_holdout,full,0.0,0.03,0.03,41,hyperplane_old,0.5015502604811323,0.17050787932002476,0.24870787678313003,0.47433887453775153,0.6637168141592921,0.5646017699115045,0.8130526045442262
pilot_holdout,full,0.0,0.03,0.03,42,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,42,documented,0.7229410886053248,0.13129728924844458,0.13934256770725656,0.5698947649775764,0.7221238938053097,0.6097345132743364,0.8574879542203669
pilot_holdout,full,0.0,0.03,0.03,42,aligned,0.7278515160383691,0.1295470032200627,0.12962580111639446,0.5763377811407067,0.71858407079646,0.6115044247787611,0.86346529507927
pilot_holdout,full,0.0,0.03,0.03,42,hyperplane_old,0.4716330330961845,0.17609070882011105,0.26400661567087036,0.4541779610305135,0.6548672566371682,0.5495575221238939,0.7984509469095628
pilot_holdout,full,0.0,0.03,0.03,43,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,43,documented,0.7501314623478377,0.12839315223217657,0.12714492454000415,0.5749054005532385,0.7115044247787611,0.5973451327433629,0.8572128253676728
pilot_holdout,full,0.0,0.03,0.03,43,aligned,0.7506597333595285,0.1286905655124268,0.1310729791192888,0.5746081780687279,0.7185840707964603,0.6017699115044249,0.8598250203317891
pilot_holdout,full,0.0,0.03,0.03,43,hyperplane_old,0.5009930347721483,0.17202928152178418,0.2544965887947075,0.4531678382443557,0.6566371681415929,0.5557522123893806,0.8054237225660329
pilot_holdout,full,0.0,0.03,0.03,44,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,44,documented,0.7645098202289492,0.12542106871346811,0.12052925366962994,0.5877158057004258,0.727433628318584,0.611504424778761,0.8630251302298344
pilot_holdout,full,0.0,0.03,0.03,44,aligned,0.768694709731979,0.12388720017617182,0.11928881538143478,0.5890933086519763,0.7256637168141593,0.6150442477876106,0.8638164633936207
pilot_holdout,full,0.0,0.03,0.03,44,hyperplane_old,0.5051473626116096,0.17069778662863153,0.24684721935083728,0.47089599445875135,0.6654867256637168,0.5637168141592921,0.8123109731803356
pilot_holdout,full,0.0,0.03,0.03,45,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,45,documented,0.7844870383135545,0.12128928328150267,0.11536076080215009,0.5992714118382748,0.7238938053097346,0.6159292035398231,0.8651444182327378
pilot_holdout,full,0.0,0.03,0.03,45,aligned,0.7868626690730262,0.12102567481151809,0.1149472813727517,0.5993352465759052,0.7256637168141593,0.6141592920353983,0.8670064124700153
pilot_holdout,full,0.0,0.03,0.03,45,hyperplane_old,0.5332182082852357,0.16712852129277891,0.243332644200951,0.4795067125345153,0.6566371681415929,0.563716814159292,0.8127282097136433
pilot_holdout,full,0.0,0.03,0.03,46,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,46,documented,0.7662461566441378,0.1253096618463278,0.12342360967541864,0.5934941212369339,0.7221238938053097,0.6106194690265486,0.8613918223513741
pilot_holdout,full,0.0,0.03,0.03,46,aligned,0.7716857914660784,0.1238319637193599,0.12011577424023155,0.5989456812357107,0.7256637168141593,0.613274336283186,0.8653190382252143
pilot_holdout,full,0.0,0.03,0.03,46,hyperplane_old,0.5254695607510044,0.16894236729933992,0.24105850733925988,0.464256421075613,0.6566371681415929,0.5504424778761061,0.8069551813968748
pilot_holdout,full,0.0,0.03,0.03,47,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,47,documented,0.7598573554498647,0.1240890495434857,0.11701467851974365,0.5958771322348905,0.7203539823008849,0.6070796460176991,0.8624256951830864
pilot_holdout,full,0.0,0.03,0.03,47,aligned,0.7617163619634628,0.12293629824430516,0.11432706222865413,0.6011124331125891,0.727433628318584,0.6123893805309736,0.8662264309647192
pilot_holdout,full,0.0,0.03,0.03,47,hyperplane_old,0.5031549978600726,0.17151919627134263,0.25180897250361794,0.4676901576065808,0.6442477876106195,0.5513274336283185,0.8032186003960174
pilot_holdout,full,0.0,0.03,0.03,48,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,48,documented,0.7652849059182383,0.12241520287568952,0.11474054165805252,0.5890282942478803,0.7221238938053097,0.6106194690265486,0.8614287250710497
pilot_holdout,full,0.0,0.03,0.03,48,aligned,0.7675349464227434,0.12219329670020394,0.11474054165805252,0.5911666991324801,0.7309734513274336,0.608849557522124,0.8628033514790514
pilot_holdout,full,0.0,0.03,0.03,48,hyperplane_old,0.48777674101851937,0.17293268116435456,0.2540831093653091,0.4660272851050541,0.6548672566371682,0.5548672566371682,0.8081224593900923
pilot_holdout,full,0.0,0.03,0.03,49,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.0,0.03,0.03,49,documented,0.7443482777100254,0.1302849481204819,0.13727517056026461,0.5760597701149409,0.7274336283185839,0.6123893805309734,0.860969730280592
pilot_holdout,full,0.0,0.03,0.03,49,aligned,0.7500592001398493,0.1293312019444239,0.1347942939838743,0.5816203649662196,0.7221238938053097,0.608849557522124,0.8631500484184216
pilot_holdout,full,0.0,0.03,0.03,49,hyperplane_old,0.524930419002655,0.16930520453849424,0.249741575356626,0.45603467926120755,0.6548672566371682,0.55929203539823,0.8056460245729079
pilot_holdout,full,0.1,0.03,0.03,0,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,0,documented,0.7399468679056682,0.13084883175107295,0.13003928054579283,0.5515866062399264,0.6920353982300885,0.5743362831858407,0.8339644328686353
pilot_holdout,full,0.1,0.03,0.03,0,aligned,0.721174686391742,0.1299138456589568,0.12776514368410172,0.5752655903206801,0.7168141592920354,0.5982300884955751,0.8529405633639549
pilot_holdout,full,0.1,0.03,0.03,0,hyperplane_old,0.43849716263170746,0.18054791449913235,0.2726896836882365,0.4356412969976413,0.631858407079646,0.5398230088495575,0.7937723041823489
pilot_holdout,full,0.1,0.03,0.03,1,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,1,documented,0.7187612396531915,0.13306692302214046,0.12445730824891461,0.5525606554331935,0.7026548672566372,0.5876106194690266,0.8487014044411735
pilot_holdout,full,0.1,0.03,0.03,1,aligned,0.7198901873907161,0.13247589312861013,0.13086623940458963,0.5539659074260799,0.7150442477876107,0.6017699115044249,0.8566591185439086
pilot_holdout,full,0.1,0.03,0.03,1,hyperplane_old,0.4349492756008473,0.1827006862055178,0.2795120942733099,0.4278446911442752,0.6176991150442479,0.5265486725663717,0.7852982206901786
pilot_holdout,full,0.1,0.03,0.03,2,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,2,documented,0.7544908542333677,0.1316864093539271,0.1449245400041348,0.5457608142238767,0.6973451327433628,0.5973451327433629,0.8412325470005357
pilot_holdout,full,0.1,0.03,0.03,2,aligned,0.7593611885244486,0.1288126614880117,0.14037626628075253,0.5659820617121406,0.7079646017699115,0.6000000000000001,0.8503198474404073
pilot_holdout,full,0.1,0.03,0.03,2,hyperplane_old,0.41817492744153184,0.1853983864638014,0.29191647715526153,0.4174125408155605,0.6106194690265486,0.5150442477876106,0.7920522044395228
pilot_holdout,full,0.1,0.03,0.03,3,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,3,documented,0.7471701943270456,0.1323506085887755,0.14078974571015093,0.5323405876485215,0.6778761061946902,0.5752212389380531,0.83730711839674
pilot_holdout,full,0.1,0.03,0.03,3,aligned,0.760960854229478,0.1286687554512996,0.1352077734132727,0.5538571842533202,0.7185840707964603,0.6000000000000001,0.8575444604225678
pilot_holdout,full,0.1,0.03,0.03,3,hyperplane_old,0.4575113158431037,0.180150332068635,0.27496382054992763,0.42532513304765757,0.6194690265486725,0.5168141592920353,0.7854747638625759
pilot_holdout,full,0.1,0.03,0.03,4,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,4,documented,0.7221765246780384,0.13199530434621634,0.14327062228654125,0.5627128355192048,0.6920353982300884,0.588495575221239,0.8442160144419871
pilot_holdout,full,0.1,0.03,0.03,4,aligned,0.7258684625059904,0.13071940061699716,0.138722348563159,0.5714990234500577,0.7097345132743363,0.5973451327433629,0.8534822384181313
pilot_holdout,full,0.1,0.03,0.03,4,hyperplane_old,0.4252710909526313,0.1848676218373516,0.2929501757287575,0.4402031352459628,0.6283185840707964,0.5212389380530973,0.7826578696523103
pilot_holdout,full,0.1,0.03,0.03,5,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,5,documented,0.7534751890479685,0.13065914250409483,0.145131279718834,0.569410135770787,0.6920353982300885,0.595575221238938,0.8514297431816045
pilot_holdout,full,0.1,0.03,0.03,5,aligned,0.7622113085691027,0.1276881827116222,0.13417407483977672,0.5881379973071885,0.7168141592920354,0.6026548672566371,0.8599587762135635
pilot_holdout,full,0.1,0.03,0.03,5,hyperplane_old,0.49324278930454596,0.17463135931471457,0.2584246433739921,0.4461534083255794,0.6389380530973452,0.5460176991150442,0.7982392482820339
pilot_holdout,full,0.1,0.03,0.03,6,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,6,documented,0.7496827812708513,0.13177176646730152,0.1453380194335332,0.5392882903246236,0.7097345132743363,0.584070796460177,0.8416930026454945
pilot_holdout,full,0.1,0.03,0.03,6,aligned,0.7577478307606167,0.12989933064527848,0.13996278685135413,0.5491865837928716,0.7185840707964603,0.5929203539823009,0.8483691862773307
pilot_holdout,full,0.1,0.03,0.03,6,hyperplane_old,0.47963357892556613,0.17808476186389327,0.26876162910895185,0.42541861743960463,0.6247787610619469,0.5345132743362832,0.7946257238450789
pilot_holdout,full,0.1,0.03,0.03,7,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,7,documented,0.755621060836383,0.13323088508452371,0.15588174488319206,0.5216778922979475,0.6761061946902656,0.5628318584070796,0.8238593990464157
pilot_holdout,full,0.1,0.03,0.03,7,aligned,0.7681371847552468,0.13000999214041725,0.14843911515402108,0.5356899922657505,0.6849557522123895,0.5787610619469027,0.8327723448059248
pilot_holdout,full,0.1,0.03,0.03,7,hyperplane_old,0.44380017171208436,0.18347011489169862,0.28530080628488735,0.42121657689642183,0.6230088495575222,0.531858407079646,0.7913814548781372
pilot_holdout,full,0.1,0.03,0.03,8,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,8,documented,0.6935358170640841,0.13841177893651457,0.15629522431259044,0.5475390094324162,0.7097345132743363,0.5867256637168141,0.8484467885060973
pilot_holdout,full,0.1,0.03,0.03,8,aligned,0.7003271742597377,0.13674514498112803,0.15381434773620012,0.5544630480024076,0.7026548672566372,0.5911504424778761,0.8552193191936988
pilot_holdout,full,0.1,0.03,0.03,8,hyperplane_old,0.3976162953066971,0.1874533197886639,0.3024602026049204,0.43129534754925114,0.6247787610619469,0.5256637168141592,0.7814613027815981
pilot_holdout,full,0.1,0.03,0.03,9,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,9,documented,0.7550282648268999,0.12916586908236172,0.1350010336985735,0.5635914557616595,0.695575221238938,0.5911504424778761,0.8476347514861124
pilot_holdout,full,0.1,0.03,0.03,9,aligned,0.7701000906938299,0.1258371254253531,0.12590448625180897,0.5811052776757465,0.7238938053097346,0.6061946902654868,0.8602869436353217
pilot_holdout,full,0.1,0.03,0.03,9,hyperplane_old,0.46554620123922036,0.17864604209575533,0.27206946454413894,0.44552125387467706,0.6389380530973451,0.5415929203539822,0.7945206300807901
pilot_holdout,full,0.1,0.03,0.03,10,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,10,documented,0.674163543877203,0.14372925258123423,0.1709737440562332,0.5165034512854696,0.672566371681416,0.5699115044247788,0.8276653588003825
pilot_holdout,full,0.1,0.03,0.03,10,aligned,0.6822269684611898,0.1415760768216521,0.16828612776514368,0.5449194349055257,0.697345132743363,0.584070796460177,0.8430321536903048
pilot_holdout,full,0.1,0.03,0.03,10,hyperplane_old,0.4753044529648981,0.1779005438366211,0.2708290262559438,0.4376217569802058,0.6353982300884955,0.5353982300884956,0.7842669575372517
pilot_holdout,full,0.1,0.03,0.03,11,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,11,documented,0.7295707620362792,0.12996766359929043,0.13272689683688235,0.5502873175123458,0.7097345132743362,0.5867256637168142,0.8471065273626429
pilot_holdout,full,0.1,0.03,0.03,11,aligned,0.7258133453482003,0.1305446210740248,0.13417407483977672,0.5547050548606036,0.7079646017699115,0.5964601769911505,0.854312788590379
pilot_holdout,full,0.1,0.03,0.03,11,hyperplane_old,0.4720287954360964,0.17899718810646723,0.27248294397353734,0.43531102071417005,0.615929203539823,0.5371681415929204,0.78552771683437
pilot_holdout,full,0.1,0.03,0.03,12,plain,0.2325738636684525,0.21208686386230358,0.3630349390117842,0.34470204117850195,0.5663716814159292,0.4646017699115044,0.7450447444646858
pilot_holdout,full,0.1,0.03,0.03,12,documented,0.7780956889968872,0.12775282722626174,0.12962580111639446,0.5146834007769091,0.6690265486725663,0.5716814159292036,0.8314109214181208
